model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,exact_match,raw_prediction,predicted_token_ids,prediction_truncated
spanishLLM,451,584,test_gold,La aplicación Coronavirus.uy envía el mensaje 'Alerta: La persona que usa este celular puede haber estado expuesta al virus del COVID-19' en caso de exposición a un caso positivo de Covid.,La aplicación Coronavirus.uy envía el mensaje 'Alerta: La persona que usa este celular puede haber estado expuesta al virus del COVID-19' en caso de exposición a un caso positivo de, Covid,Covid,฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀,False, ฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀,"[221, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521]",True
spanishLLM,452,588,test_gold,El proyecto para penalizar la educación sexual en Polonia fue presentado por organizaciones civiles 'pro vida' y contrarias a los derechos de la población LGBTI.,El proyecto para penalizar la educación sexual en Polonia fue presentado por organizaciones civiles 'pro vida' y contrarias a los derechos de la población, LGBTI,LGBTI,",",False,",",[12],False
spanishLLM,453,590,test_gold,Draginja Nadazdin fue directora de Amnistía Internacional Polonia.,Draginja Nadazdin fue directora de Amnistía Internacional, Polonia,Polonia,฀),False,฀),"[15521, 9]",False
spanishLLM,454,592,test_gold,Las personas en situación de calle se albergaron en el Gran Parque Central.,Las personas en situación de calle se albergaron en el Gran Parque, Central,Central,""")",False,""")",[6199],False
spanishLLM,455,596,test_gold,Jacinda Ardern fue primera ministra de Nueva Zelanda.,Jacinda Ardern fue primera ministra de Nueva, Zelanda,Zelanda,�ngeles,False, �ngeles,"[221, 10391, 78, 2474, 266]",False
spanishLLM,456,597,test_gold,Nueva Zelanda tuvo un período de seis meses sin casos de coronavirus.,Nueva Zelanda tuvo un período de seis meses sin casos de, coronavirus,coronavirus,lesiones,False, lesiones,[11637],False
spanishLLM,457,6,test_gold,No se diagnosticó a ninguna persona con coronavirus en las cárceles de Uruguay.,No se diagnosticó a ninguna persona con coronavirus en las cárceles de, Uruguay,Uruguay,la,False, la,[276],False
spanishLLM,458,600,test_gold,"Phil Valentine, un conductor de radio de Estados Unidos, falleció a los 61 años a causa de la covid-19.","Phil Valentine, un conductor de radio de Estados Unidos, falleció a los 61 años a causa de la", covid-19,covid-19,"enfermedad,",False," enfermedad,","[3505, 12]",False
spanishLLM,459,602,test_gold,Los contactos vacunados no necesitaban aislarse en el Reino Unido.,Los contactos vacunados no necesitaban aislarse en el Reino, Unido,Unido,!),False,!).,"[1, 691]",False
spanishLLM,460,603,test_gold,Los contactos de positivos de Reino Unido estaban obligados a guardar una cuarentena de diez días.,Los contactos de positivos de Reino Unido estaban obligados a guardar una cuarentena de diez, días,días,años,False, años,[783],False
spanishLLM,461,604,test_gold,NHS Covid-19 es la aplicación oficial del sistema de salud británico.,NHS Covid-19 es la aplicación oficial del sistema de salud, británico,británico,",",False,",",[12],False
spanishLLM,462,606,test_gold,Terra Brasserie es un restaurante.,Terra Brasserie es un, restaurante,restaurante,tipo,False, tipo,[1237],False
spanishLLM,463,608,test_gold,La propuesta de subsidios del FA tenía un costo estimado de 240 millones de dólares.,La propuesta de subsidios del FA tenía un costo estimado de 240 millones de, dólares,dólares,dólares,True, dólares,[2569],False
spanishLLM,464,614,test_gold,"Los diputados Eduardo Lust (Cabildo Abierto) y César Vega (Partido Ecologista Radical Intransigente), los abogados Gustavo Salle y Hoenir Sarthou, y la comunicadora Patricia Wolf le plantearon al presidente la suspensión del contrato con UPM.","Los diputados Eduardo Lust (Cabildo Abierto) y César Vega (Partido Ecologista Radical Intransigente), los abogados Gustavo Salle y Hoenir Sarthou, y la comunicadora Patricia Wolf le plantearon al presidente la suspensión del contrato con", UPM,UPM,฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀,False, ฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀,"[221, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521]",True
spanishLLM,465,615,test_gold,El tercer caso confirmado de COVID-19 en Deportivo Maldonado fue Agustín Sant'Ann.,El tercer caso confirmado de COVID-19 en Deportivo Maldonado fue Agustín, Sant'Ann,Sant'Ann,?,False,?,[31],False
spanishLLM,466,617,test_gold,El jugador de Deportivo Maldonado contagiado de COVID-19 se encontraba aislado.,El jugador de Deportivo Maldonado contagiado de COVID-19 se encontraba, aislado,aislado,en,False, en,[283],False
spanishLLM,467,62,test_gold,Carissa Etienne fue directora de la Organización Panamericana de la Salud.,Carissa Etienne fue directora de la Organización Panamericana de la, Salud,Salud,uer),False, uer),"[221, 603, 9]",False
spanishLLM,468,624,test_gold,Participar en Eno Breathe fue gratuito.,Participar en Eno Breathe fue, gratuito,gratuito,una,False, una,[361],False
spanishLLM,469,626,test_gold,El arquero John fue uno de los casos positivos de Santos tras el partido con Boca Juniors.,El arquero John fue uno de los casos positivos de Santos tras el partido con Boca, Juniors,Juniors,demia?,False,demia?,"[257, 6267, 31]",False
spanishLLM,470,629,test_gold,La Conmebol resolvió que no había lugar a reclamo de puntos.,La Conmebol resolvió que no había lugar a reclamo de, puntos,puntos,la,False, la,[276],False
spanishLLM,471,636,test_gold,Alexandr Gorélov fue subdirector del Instituto de Epidemiología de la oficina nacional de protección al consumidor.,Alexandr Gorélov fue subdirector del Instituto de Epidemiología de la oficina nacional de protección al, consumidor,consumidor,consumidor,True, consumidor,[6610],False
spanishLLM,472,639,test_gold,CEPAL es la Comisión Económica para América Latina y el Caribe.,CEPAL es la Comisión Económica para América Latina y el, Caribe,Caribe,฀,False,฀,[15521],False
spanishLLM,473,647,test_gold,ASSE es la Administración de Servicios de Salud del Estado.,ASSE es la Administración de Servicios de Salud del, Estado,Estado,rey?,False, rey?,"[221, 7561, 31]",False
spanishLLM,474,650,test_gold,Eduardo Henderson fue gerente general de ASSE.,Eduardo Henderson fue gerente general de, ASSE,ASSE,la,False, la,[276],False
spanishLLM,475,651,test_gold,Eduardo Henderson fue el gerente general de ASSE.,Eduardo Henderson fue el gerente general de, ASSE,ASSE,la,False, la,[276],False
spanishLLM,476,656,test_gold,Miguel Martinez fue el decano de la Facultad de Medicina.,Miguel Martinez fue el decano de la Facultad de, Medicina,Medicina,la,False, la,[276],False
spanishLLM,477,657,test_gold,Miguel Martínez fue decano de la Facultad de Medicina.,Miguel Martínez fue decano de la Facultad de, Medicina,Medicina,la,False, la,[276],False
spanishLLM,478,667,test_gold,Los renunciantes de ASSE permanecieron en sus cargos hasta el 30 del mes.,Los renunciantes de ASSE permanecieron en sus cargos hasta el 30 del, mes,mes,mes,True, mes,[1056],False
spanishLLM,479,668,test_gold,Leonardo Cipriani fue presidente de ASSE.,Leonardo Cipriani fue presidente de, ASSE,ASSE,la,False, la,[276],False
spanishLLM,480,669,test_gold,Jorge Basso fue ministro de Salud Pública.,Jorge Basso fue ministro de Salud, Pública,Pública,icas฀,False, icas฀,"[221, 972, 15521]",False
spanishLLM,481,674,test_gold,El dengue fue una de las enfermedades que más preocuparon al Ministerio de Salud Pública (MSP).,El dengue fue una de las enfermedades que más preocuparon al Ministerio de Salud Pública, (MSP),(MSP),??,False,??,[4134],False
spanishLLM,482,678,test_gold,Liverpool fue el campeón en Inglaterra.,Liverpool fue el campeón en, Inglaterra,Inglaterra,la,False, la,[276],False
spanishLLM,483,680,test_gold,"el pastor Márquez fue el fundador de la Iglesia Misión y de la ONG Beraca, Jorge Márquez.","el pastor Márquez fue el fundador de la Iglesia Misión y de la ONG Beraca, Jorge", Márquez,Márquez,฀,False, ฀,"[221, 15521]",False
spanishLLM,484,681,test_gold,El pastor Márquez es de la iglesia Misión Vida.,El pastor Márquez es de la iglesia Misión, Vida,Vida,฀,False, ฀,"[221, 15521]",False
spanishLLM,485,686,test_gold,Marcos Carámbula fue el presidente de la Administración de Servicios de Salud del Estado (ASSE).,Marcos Carámbula fue el presidente de la Administración de Servicios de Salud del Estado, (ASSE),(ASSE),ulares,False, ulares,"[221, 6246]",False
spanishLLM,486,688,test_gold,Carámbula propone la vacunación como solución para la pandemia.,Carámbula propone la vacunación como solución para la, pandemia,pandemia,enfermedad,False, enfermedad,[3505],False
spanishLLM,487,689,test_gold,"Las poblaciones prioritarias con respecto a la vacunación fueron el personal de la salud, las personas de mayor riesgo que coexistían con el COVID y los adultos mayores.","Las poblaciones prioritarias con respecto a la vacunación fueron el personal de la salud, las personas de mayor riesgo que coexistían con el COVID y los adultos", mayores,mayores,",",False,",",[12],False
spanishLLM,488,693,test_gold,"Los dispositivos de medición de calor se emplean en escuelas, aeropuertos e instalaciones médicas.","Los dispositivos de medición de calor se emplean en escuelas, aeropuertos e instalaciones", médicas,médicas,de,False, de,[258],False
spanishLLM,489,703,test_gold,Aleksander Čeferin fue presidente de la UEFA.,Aleksander Čeferin fue presidente de la, UEFA,UEFA,sociedad,False, sociedad,[2084],False
spanishLLM,490,708,test_gold,Los participantes del estudio de anticuerpos de IrsiCaixa fueron observados durante 15 meses.,Los participantes del estudio de anticuerpos de IrsiCaixa fueron observados durante 15, meses,meses,"años,",False," años,","[783, 12]",False
spanishLLM,491,713,test_gold,"La enzima se encuentra unida a la membrana que recubre las células de pulmones, las arterias, los riñones y los intestinos.","La enzima se encuentra unida a la membrana que recubre las células de pulmones, las arterias, los riñones y los", intestinos,intestinos,riñones,False, riñones.,"[15560, 336, 14]",False
spanishLLM,492,714,test_gold,El nombre científico del coronavirus es SARS-CoV-2.,El nombre científico del coronavirus es, SARS-CoV-2,SARS-CoV-2,una,False, una,[361],False
spanishLLM,493,72,test_gold,"Las directrices de la DGS de Portugal recomendaron que las personas más vulnerables, especialmente aquellas con enfermedades crónicas o inmunodepresión, usaran mascarilla.","Las directrices de la DGS de Portugal recomendaron que las personas más vulnerables, especialmente aquellas con enfermedades crónicas o inmunodepresión, usaran", mascarilla,mascarilla,las,False, las,[321],False
spanishLLM,494,721,test_gold,Llegaron dos millones de vacunas de Pfizer.,Llegaron dos millones de vacunas de, Pfizer,Pfizer,"antígenos,",False," antígenos,","[426, 460, 13382, 12]",False
spanishLLM,495,723,test_gold,Llegaron a Uruguay 172.800 dosis de la vacuna AstraZeneca.,Llegaron a Uruguay 172.800 dosis de la vacuna, AstraZeneca,AstraZeneca,contra,False, contra,[702],False
spanishLLM,496,727,test_gold,El shock de la demanda ocurre cuando los gastos del consumo caen en picada.,El shock de la demanda ocurre cuando los gastos del consumo caen en, picada,picada,el,False, el,[288],False
spanishLLM,497,728,test_gold,"Algunos de los países europeos más afectados por la pandemia fueron aquellos que habían sufrido los peores recortes en el presupuesto público durante las medidas de austeridad en la zona euro, lo que vinculó la inversión pública con el control adecuado de la pandemia.","Algunos de los países europeos más afectados por la pandemia fueron aquellos que habían sufrido los peores recortes en el presupuesto público durante las medidas de austeridad en la zona euro, lo que vinculó la inversión pública con el control adecuado de la", pandemia,pandemia,ue,False, ue,[1998],False
spanishLLM,498,729,test_gold,OMS significa Organización Mundial de la Salud.,OMS significa Organización Mundial de la, Salud,Salud,฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀,False,฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀,"[15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521]",True
spanishLLM,499,730,test_gold,Una infección endémica es una enfermedad que ha logrado una presencia constante o prevalencia en una población.,Una infección endémica es una enfermedad que ha logrado una presencia constante o prevalencia en una, población,población,población,True, población,[2032],False
spanishLLM,500,731,test_gold,Michael Ryan fue el director ejecutivo del Programa de Emergencias Sanitarias de la OMS.,Michael Ryan fue el director ejecutivo del Programa de Emergencias Sanitarias de la, OMS,OMS,energía,False, energía,[2238],False
spanishLLM,501,734,test_gold,La línea de apoyo psicológico estuvo disponible las 24 horas.,La línea de apoyo psicológico estuvo disponible las 24, horas,horas,horas,True, horas,[1695],False
spanishLLM,502,736,test_gold,La medida del gobierno de invertir en la compra de estudios de covid-19 fue anunciada por la Unidad Centralizada de Adquisiciones del Ministerio de Economía y Finanzas (MEF).,La medida del gobierno de invertir en la compra de estudios de covid-19 fue anunciada por la Unidad Centralizada de Adquisiciones del Ministerio de Economía y Finanzas, (MEF),(MEF),฀de฀de฀de฀de฀de฀,False, ฀de฀de฀de฀de฀de฀,"[221, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521, 257, 15521]",False
spanishLLM,503,737,test_gold,El gobierno uruguayo invirtió casi ocho millones de dólares en la compra de estudios diagnósticos y tomas de muestras de covid-19.,El gobierno uruguayo invirtió casi ocho millones de dólares en la compra de estudios diagnósticos y tomas de muestras de, covid-19,covid-19,sangre,False, sangre.,"[3681, 14]",False
spanishLLM,504,74,test_gold,La mascarilla es una medida eficaz para prevenir el contagio de covid-19.,La mascarilla es una medida eficaz para prevenir el contagio de, covid-19,covid-19,enfermedades,False, enfermedades,[4888],False
spanishLLM,505,747,test_gold,El Colectivo Trans del Uruguay (CTU) lanzó una campaña de donaciones para armar canastas de alimentos.,El Colectivo Trans del Uruguay (CTU) lanzó una campaña de donaciones para armar canastas de, alimentos,alimentos,la,False, la,[276],False
spanishLLM,506,757,test_gold,El testeo de anticuerpos en Rivera se realizó en marzo.,El testeo de anticuerpos en Rivera se realizó en, marzo,marzo,el,False, el,[288],False
spanishLLM,507,76,test_gold,El proyecto de ley presentado por la senadora Carmen Sanguinetti establecía que el teletrabajo no podía superar el límite máximo de 44 y 48 horas semanales.,El proyecto de ley presentado por la senadora Carmen Sanguinetti establecía que el teletrabajo no podía superar el límite máximo de 44 y 48 horas, semanales,semanales,de,False, de,[258],False
spanishLLM,508,77,test_gold,Carmen Sanguinetti fue senadora del Partido Colorado.,Carmen Sanguinetti fue senadora del Partido, Colorado,Colorado,"""""",False,"""""",[10766],False
spanishLLM,509,8,test_gold,"Las restricciones para las visitas a los reclusos permitían una visita mayor de 18 años por persona privada de libertad y no permitían mujeres embarazadas, personas inmunodeprimidas o que presentaran síntomas de coronavirus.","Las restricciones para las visitas a los reclusos permitían una visita mayor de 18 años por persona privada de libertad y no permitían mujeres embarazadas, personas inmunodeprimidas o que presentaran síntomas de", coronavirus,coronavirus,enfermedad,False, enfermedad,[3505],False
spanishLLM,510,83,test_gold,Nacional y Peñarol donaron kits de cuidados personales al personal de la salud.,Nacional y Peñarol donaron kits de cuidados personales al personal de la, salud,salud,clínica,False, clínica,[10792],False
spanishLLM,511,84,test_gold,Nacional donó 3.000 kits por la pandemia.,Nacional donó 3.000 kits por la, pandemia,pandemia,empresa,False, empresa,[1396],False
spanishLLM,512,9,test_gold,Fernando Mattos fue presidente del INAC.,Fernando Mattos fue presidente del, INAC,INAC,consejo,False, consejo,[670],False
spanishLLM,513,96,test_gold,Benett fue primer ministro de Israel.,Benett fue primer ministro de, Israel,Israel,la,False, la,[276],False
spanishLLM,514,97,test_gold,El Sinae es el Sistema Nacional de Emergencias.,El Sinae es el Sistema Nacional de, Emergencias,Emergencias,qué,False, qué,[824],False
spanishLLM,515,0,train,El plan de contención económica social se elaboró para mitigar el impacto de la emergencia sanitaria.,El plan de contención económica social se elaboró para mitigar el impacto de la emergencia, sanitaria,sanitaria,en,False, en,[283],False
spanishLLM,516,1,train,"La comisión de expertos del FA estuvo integrada por Danilo Astori, el senador Daniel Olesker, el ex ministro de Trabajo y Seguridad Social Ernesto Murro y la economista Andrea Vigorito.","La comisión de expertos del FA estuvo integrada por Danilo Astori, el senador Daniel Olesker, el ex ministro de Trabajo y Seguridad Social Ernesto Murro y la economista Andrea", Vigorito,Vigorito,฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀,False, ฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀,"[221, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521]",True
spanishLLM,517,100,train,"Durante la pandemia por coronavirus, en la página de UNICEF se podía descargar una guía para hablar sobre Covid-19.","Durante la pandemia por coronavirus, en la página de UNICEF se podía descargar una guía para hablar sobre", Covid-19,Covid-19,la,False, la,[276],False
spanishLLM,518,101,train,El libro disponible en la página de UNICEF trata sobre los derechos del niño.,El libro disponible en la página de UNICEF trata sobre los derechos del, niño,niño,"individuo,",False," individuo,","[9761, 12]",False
spanishLLM,519,102,train,El juego Right Runner estuvo disponible para celular.,El juego Right Runner estuvo disponible para, celular,celular,hacer,False, hacer,[826],False
spanishLLM,520,103,train,El ibuprofeno es un antiinflamatorio no esteroideo.,El ibuprofeno es un antiinflamatorio no, esteroideo,esteroideo,es,False, es,[290],False
spanishLLM,521,105,train,Olivier Veran fue el ministro de salud de Francia.,Olivier Veran fue el ministro de salud de, Francia,Francia,la,False, la,[276],False
spanishLLM,522,106,train,"Las comorbilidades que se asociaron a muertes por Covid-19 fueron enfermedades cerebrovasculares y coronarias, diabetes e hipertensión.","Las comorbilidades que se asociaron a muertes por Covid-19 fueron enfermedades cerebrovasculares y coronarias, diabetes e", hipertensión,hipertensión,hipertensión,True, hipertensión,"[9286, 13795]",False
spanishLLM,523,107,train,Charlotte Warren-Gash fue profesor asociado de epidemiología en la Escuela de Higiene y Medicina Tropical de Londres.,Charlotte Warren-Gash fue profesor asociado de epidemiología en la Escuela de Higiene y Medicina Tropical de, Londres,Londres,èlita,False, èlita,"[221, 2948, 76, 1222]",False
spanishLLM,524,109,train,"Las autoridades del Centro de Almaceneros Minoristas, Baristas, Autoservicistas y Afines del Uruguay (CAMBADU) y el secretario de Presidencia, Álvaro Delgado, están evaluando la medida de exigir el uso de tapabocas en los comercios minoristas asociados a la gremial.","Las autoridades del Centro de Almaceneros Minoristas, Baristas, Autoservicistas y Afines del Uruguay (CAMBADU) y el secretario de Presidencia, Álvaro Delgado, están evaluando la medida de exigir el uso de tapabocas en los comercios minoristas asociados a la", gremial,gremial,�nidades,False, �nidades,"[221, 10391, 78, 579]",False
spanishLLM,525,11,train,En la pandemia por coronavirus quien recomendó al gobierno argentino mantener el aislamiento fue un grupo de expertos de entidades nacionales e internacionales.,En la pandemia por coronavirus quien recomendó al gobierno argentino mantener el aislamiento fue un grupo de expertos de entidades nacionales e, internacionales,internacionales,internacionales,True, internacionales,[2043],False
spanishLLM,526,115,train,El primer caso de Covid en Argentina apareció el 3 de marzo.,El primer caso de Covid en Argentina apareció el 3 de, marzo,marzo,mayo,False, mayo,[1914],False
spanishLLM,527,117,train,Eduardo Wado de Pedro fue el Ministro del Interior de la Argentina.,Eduardo Wado de Pedro fue el Ministro del Interior de la, Argentina,Argentina,persona,False, persona,[1625],False
spanishLLM,528,118,train,Mario Meoni fue el Ministro de Transporte de la Argentina.,Mario Meoni fue el Ministro de Transporte de la, Argentina,Argentina,œnica,False, œnica,"[221, 130, 242, 78, 525]",False
spanishLLM,529,14,train,Ginés González García fue ministro de Salud de Argentina.,Ginés González García fue ministro de Salud de, Argentina,Argentina,"alud,",False," alud,","[221, 282, 787, 12]",False
spanishLLM,530,143,train,"El organizador del concurso de dibujo y fotografía 'La cuarentena' fue la Facultad de Arquitectura, Diseño y Urbanismo de la Universidad de la República.","El organizador del concurso de dibujo y fotografía 'La cuarentena' fue la Facultad de Arquitectura, Diseño y Urbanismo de la Universidad de la", República,República,�nismo,False, �nismo,"[221, 10391, 78, 900]",False
spanishLLM,531,145,train,"El jurado del concurso La Cuarentena estuvo compuesto por Julio Pereira, Ernesto Ryan, Nicolás Garrido, Mariana Cecilio y Leonardo Finotti.","El jurado del concurso La Cuarentena estuvo compuesto por Julio Pereira, Ernesto Ryan, Nicolás Garrido, Mariana Cecilio y Leonardo", Finotti,Finotti,ariño,False, ariño,"[221, 1555, 879]",False
spanishLLM,532,146,train,El acrónimo de la Universidad de la República es Udelar.,El acrónimo de la Universidad de la República es, Udelar,Udelar,una,False, una,[361],False
spanishLLM,533,147,train,Mariana Cecilio es de Brasil.,Mariana Cecilio es de, Brasil,Brasil,carácter,False, carácter,[2102],False
spanishLLM,534,15,train,"En Argentina, en el marco de las medidas para combatir la pandemia de coronavirus, la cuarentena se flexibilizó en las provincias de Entre Ríos, Misiones, Salta, San Juan y Neuquén.","En Argentina, en el marco de las medidas para combatir la pandemia de coronavirus, la cuarentena se flexibilizó en las provincias de Entre Ríos, Misiones, Salta, San Juan y", Neuquén,Neuquén,฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀,False, ฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀en฀,"[221, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521, 265, 15521]",True
spanishLLM,535,154,train,Los primeros contagiados de Covid-19 en el deporte uruguayo fueron dos jugadores de rugby y tres jugadoras de hockey.,Los primeros contagiados de Covid-19 en el deporte uruguayo fueron dos jugadores de rugby y tres jugadoras de, hockey,hockey,"rugby,",False," rugby,","[2299, 71, 5896, 12]",False
spanishLLM,536,16,train,"El aislamiento social, preventivo y obligatorio en Argentina, adoptado para combatir la pandemia de coronavirus, durará al menos hasta el 10 de mayo.","El aislamiento social, preventivo y obligatorio en Argentina, adoptado para combatir la pandemia de coronavirus, durará al menos hasta el 10 de", mayo,mayo,junio,False, junio,[1712],False
spanishLLM,537,160,train,"Los científicos británicos recomendaron, para combatir el coronavirus, aislar los casos sospechosos, poner en cuarentena a quienes viven con ellos y poner a resguardo a ancianos y personas con factores de riesgo.","Los científicos británicos recomendaron, para combatir el coronavirus, aislar los casos sospechosos, poner en cuarentena a quienes viven con ellos y poner a resguardo a ancianos y personas con factores de", riesgo,riesgo,riesgo,True, riesgo.,"[2444, 14]",False
spanishLLM,538,17,train,Las zonas de Argentina más afectadas por el Covid fueron la ciudad de Buenos Aires y la zona metropolitana.,Las zonas de Argentina más afectadas por el Covid fueron la ciudad de Buenos Aires y la zona, metropolitana,metropolitana,"iberia,",False," iberia,","[221, 4150, 384, 12]",False
spanishLLM,539,177,train,El sindicato de trabajadoras domésticas es el Sindicato Único de Trabajadoras Domésticas (SUTD).,El sindicato de trabajadoras domésticas es el Sindicato Único de Trabajadoras Domésticas, (SUTD),(SUTD),es,False, es,[290],False
spanishLLM,540,179,train,Yaneth Mazzoleni fue dirigente del Sindicato Único de Trabajadoras Domésticas.,Yaneth Mazzoleni fue dirigente del Sindicato Único de Trabajadoras, Domésticas,Domésticas,฀de,False, ฀de,"[221, 15521, 257]",False
spanishLLM,541,182,train,El acrónimo del Ministerio de Desarrollo Social es Mides.,El acrónimo del Ministerio de Desarrollo Social es, Mides,Mides,una,False, una,[361],False
spanishLLM,542,183,train,La dirección del hotel Urban Express es Andes y Uruguay.,La dirección del hotel Urban Express es Andes y, Uruguay,Uruguay,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,False, ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"[221, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62]",True
spanishLLM,543,184,train,Gabriel Cunha fue director de Coordinación de Programas para Personas en Situación de Calle del Mides.,Gabriel Cunha fue director de Coordinación de Programas para Personas en Situación de Calle del, Mides,Mides,icastaalle,False, icastaalle,"[221, 972, 301, 282, 327]",False
spanishLLM,544,185,train,Nicolás Martinelli fue director general de Secretaría del Mides.,Nicolás Martinelli fue director general de Secretaría del, Mides,Mides,ministerio,False, ministerio,[3687],False
spanishLLM,545,186,train,Luis Lacalle Pou fue presidente.,Luis Lacalle Pou fue, presidente,presidente,un,False, un,[303],False
spanishLLM,546,189,train,Magdalena Furtado fue la representante de ONU Mujeres en Uruguay.,Magdalena Furtado fue la representante de ONU Mujeres en, Uruguay,Uruguay,฀,False, ฀,"[221, 15521]",False
spanishLLM,547,19,train,"En el marco de la pandemia por coronavirus, quien solicitó al gobierno no retomar las clases presenciales en escuelas rurales el 22 de abril fue la Sociedad de Medicina Rural del Uruguay.","En el marco de la pandemia por coronavirus, quien solicitó al gobierno no retomar las clases presenciales en escuelas rurales el 22 de abril fue la Sociedad de Medicina Rural del", Uruguay,Uruguay,฀away,False, ฀away,"[221, 15521, 65, 9450]",False
spanishLLM,548,190,train,Soledad Quesada fue directora de la Asesoría para la Igualdad de Género de la Intendencia de Montevideo.,Soledad Quesada fue directora de la Asesoría para la Igualdad de Género de la Intendencia de, Montevideo,Montevideo,la,False, la,[276],False
spanishLLM,549,193,train,El confinamiento en España comenzó el domingo en que el gobierno de Pedro Sánchez decretó el estado de alerta durante la pandemia de Covid-19.,El confinamiento en España comenzó el domingo en que el gobierno de Pedro Sánchez decretó el estado de alerta durante la pandemia de, Covid-19,Covid-19,gripe,False, gripe,"[491, 8124]",False
spanishLLM,550,197,train,Giuseppe Conte fue el primer ministro de Italia.,Giuseppe Conte fue el primer ministro de, Italia,Italia,la,False, la,[276],False
spanishLLM,551,2,train,"Durante la pandemia por coronavirus el FA elaboró el “plan de contención económica social” que, en materia laboral, estableció medidas de preservación de puestos de trabajo","Durante la pandemia por coronavirus el FA elaboró el “plan de contención económica social” que, en materia laboral, estableció medidas de preservación de puestos de", trabajo,trabajo,trabajo”,False, trabajo”,"[779, 1200]",False
spanishLLM,552,20,train,"Luego de suspender las clases presenciales por la pandemia de coronavirus, se pensaba retomarlas un 22 de abril.","Luego de suspender las clases presenciales por la pandemia de coronavirus, se pensaba retomarlas un 22 de", abril,abril,diciembre,False, diciembre,[1362],False
spanishLLM,553,202,train,"La estrategia sanitaria presentada por el gobierno del primer ministro italiano, Giuseppe Conte, para la reapertura gradual del país a partir del 4 de mayo durante la pandemia de coronavirus, tiene cinco puntos.","La estrategia sanitaria presentada por el gobierno del primer ministro italiano, Giuseppe Conte, para la reapertura gradual del país a partir del 4 de mayo durante la pandemia de coronavirus, tiene cinco", puntos,puntos,años,False, años,[783],False
spanishLLM,554,203,train,El seminario de Isol Misenta se transmitió en vivo a través del Instagram Live de @plastilinarte.,El seminario de Isol Misenta se transmitió en vivo a través del Instagram Live de, @plastilinarte,@plastilinarte,la,False, la,[276],False
spanishLLM,555,205,train,Isol Misenta es una autora e ilustradora argentina.,Isol Misenta es una autora e ilustradora, argentina,argentina,?,False,?,[31],False
spanishLLM,556,206,train,El seminario de Isol Misenta está dirigido a familias.,El seminario de Isol Misenta está dirigido a, familias,familias,la,False, la,[276],False
spanishLLM,557,208,train,Isol Misenta ganó el Memorial Astrid Lindgren.,Isol Misenta ganó el Memorial Astrid, Lindgren,Lindgren,"ale"")",False,"ale"")","[4504, 6199]",False
spanishLLM,558,209,train,El pueblo Kichwa es una comunidad indígena de Ecuador.,El pueblo Kichwa es una comunidad indígena de, Ecuador,Ecuador,"indígenas,",False," indígenas,","[5245, 12]",False
