model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,target_token_count,target_token_ids,target_token_details,nll_sum,nll_mean,target_word_probability,geometric_mean_token_probability,token_perplexity
spanishLLM,699,549,train,La interleucina IL-6 es un tipo de proteína llamada citocina que le pide al cuerpo aumentar una respuesta inflamatoria.,La interleucina IL-6 es un tipo de proteína llamada citocina que le pide al cuerpo aumentar una respuesta, inflamatoria,inflamatoria,de,3,"[11150, 65, 1293]","[{""position"": 0, ""token_id"": 11150, ""token"": ""Ġinflam"", ""probability"": 0.00032097433259205326, ""nll"": 8.044149398803711}, {""position"": 1, ""token_id"": 65, ""token"": ""a"", ""probability"": 0.28629578214707907, ""nll"": 1.2507297992706299}, {""position"": 2, ""token_id"": 1293, ""token"": ""toria"", ""probability"": 0.18512682053392063, ""nll"": 1.6867141723632812}]",10.981593370437622,3.6605311234792075,1.7011969550848376e-05,0.02571884921349941,38.88198852517538
spanishLLM,700,55,train,"Aproximadamente el 15% de las personas con COVID-19 desarrolló una enfermedad grave con dificultad respiratoria, y el 5% requirió cuidados intensivos.","Aproximadamente el 15% de las personas con COVID-19 desarrolló una enfermedad grave con dificultad respiratoria, y el 5% requirió cuidados", intensivos,intensivos,físicos,2,"[10280, 2693]","[{""position"": 0, ""token_id"": 10280, ""token"": ""Ġintens"", ""probability"": 0.031633671477346234, ""nll"": 3.453533172607422}, {""position"": 1, ""token_id"": 2693, ""token"": ""ivos"", ""probability"": 0.2581592420872266, ""nll"": 1.3541786670684814}]",4.807711839675903,2.4038559198379517,0.008166524653028022,0.0903688256702942,11.065762917495977
spanishLLM,701,553,train,La investigación para el desarrollo de diagnósticos comenzó al inicio de la pandemia en China.,La investigación para el desarrollo de diagnósticos comenzó al inicio de la pandemia en, China,China,el,4,"[221, 35, 72, 731]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0001225687086200999, ""nll"": 9.00683879852295}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 1.8548306538201458e-05, ""nll"": 10.895132064819336}, {""position"": 2, ""token_id"": 72, ""token"": ""h"", ""probability"": 4.6259173721507305e-05, ""nll"": 9.981250762939453}, {""position"": 3, ""token_id"": 731, ""token"": ""ina"", ""probability"": 0.0003789459085758876, ""nll"": 7.878117084503174}]",37.76133871078491,9.440334677696228,3.985281183038391e-17,7.945381268129814e-05,12585.928431290753
spanishLLM,702,554,train,Rodrigo Arim es el rector de la Universidad de la República (Udelar).,Rodrigo Arim es el rector de la Universidad de la República, (Udelar),(Udelar),?,5,"[373, 53, 257, 561, 9]","[{""position"": 0, ""token_id"": 373, ""token"": ""Ġ("", ""probability"": 0.0013009103498828807, ""nll"": 6.644690990447998}, {""position"": 1, ""token_id"": 53, ""token"": ""U"", ""probability"": 0.00021736568392676788, ""nll"": 8.433929443359375}, {""position"": 2, ""token_id"": 257, ""token"": ""de"", ""probability"": 0.002041024252492294, ""nll"": 6.194303512573242}, {""position"": 3, ""token_id"": 561, ""token"": ""lar"", ""probability"": 1.724314681661986e-05, ""nll"": 10.968095779418945}, {""position"": 4, ""token_id"": 9, ""token"": "")"", ""probability"": 0.010907950630530525, ""nll"": 4.518263339996338}]",36.7592830657959,7.35185661315918,1.085540936901079e-16,0.0006414004217501684,1559.0884665640422
spanishLLM,703,555,train,Alberto Fernández fue presidente de Argentina.,Alberto Fernández fue presidente de, Argentina,Argentina,la,5,"[221, 33, 82, 854, 2021]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.028011437121698665, ""nll"": 3.5751423835754395}, {""position"": 1, ""token_id"": 33, ""token"": ""A"", ""probability"": 2.7504482259539926e-05, ""nll"": 10.501161575317383}, {""position"": 2, ""token_id"": 82, ""token"": ""r"", ""probability"": 0.0011462732160306092, ""nll"": 6.771239280700684}, {""position"": 3, ""token_id"": 854, ""token"": ""gen"", ""probability"": 0.0007404468360521956, ""nll"": 7.208256721496582}, {""position"": 4, ""token_id"": 2021, ""token"": ""tina"", ""probability"": 5.968260261068235e-05, ""nll"": 9.726469993591309}]",37.7822699546814,7.556453990936279,3.9027312409415225e-17,0.0005227255508847517,1913.0497797695675
spanishLLM,704,56,train,"En Uruguay, en el marco de la pandemia por coronavirus, el uso del tapabocas se empezó a recomendar en abril.","En Uruguay, en el marco de la pandemia por coronavirus, el uso del tapabocas se empezó a recomendar en", abril,abril,el,1,[2121],"[{""position"": 0, ""token_id"": 2121, ""token"": ""Ġabril"", ""probability"": 0.004201032359657253, ""nll"": 5.4724249839782715}]",5.4724249839782715,5.4724249839782715,0.004201032359657253,0.004201032359657253,238.0367286867522
spanishLLM,705,560,train,Martín Guzmán fue ministro de Economía de Argentina.,Martín Guzmán fue ministro de Economía de, Argentina,Argentina,la,5,"[221, 33, 82, 854, 2021]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0029472511330006735, ""nll"": 5.826882362365723}, {""position"": 1, ""token_id"": 33, ""token"": ""A"", ""probability"": 0.001433431991815515, ""nll"": 6.5476837158203125}, {""position"": 2, ""token_id"": 82, ""token"": ""r"", ""probability"": 0.0004848631983243825, ""nll"": 7.631643772125244}, {""position"": 3, ""token_id"": 854, ""token"": ""gen"", ""probability"": 0.00021256644996152168, ""nll"": 8.456255912780762}, {""position"": 4, ""token_id"": 2021, ""token"": ""tina"", ""probability"": 6.13132037443944e-05, ""nll"": 9.699515342712402}]",38.16198110580444,7.632396221160889,2.6696983142065713e-17,0.0004844985007037773,2063.989875195508
spanishLLM,706,561,train,El programa Recomiendo aporta información sobre productos y recetas de lo que el chef prueba junto al entrevistado.,El programa Recomiendo aporta información sobre productos y recetas de lo que el chef prueba junto al, entrevistado,entrevistado,"chef,",2,"[9311, 521]","[{""position"": 0, ""token_id"": 9311, ""token"": ""Ġentrevis"", ""probability"": 3.1580933152396086e-05, ""nll"": 10.362957000732422}, {""position"": 1, ""token_id"": 521, ""token"": ""tado"", ""probability"": 0.7642914830293471, ""nll"": 0.2688060402870178}]",10.63176304101944,5.31588152050972,2.4137038234495478e-05,0.004912945983266606,203.54386215642907
spanishLLM,707,562,train,"El nuevo programa de televisión Recomiendo, conducido por Hugo Soca, se televisa en Canal 4.","El nuevo programa de televisión Recomiendo, conducido por Hugo Soca, se televisa en Canal", 4,4,íción,1,[643],"[{""position"": 0, ""token_id"": 643, ""token"": ""Ġ4"", ""probability"": 9.632949754613909e-05, ""nll"": 9.247735977172852}]",9.247735977172852,9.247735977172852,9.632949754613909e-05,9.632949754613909e-05,10381.036188017368
spanishLLM,708,563,train,El salón de té Doña Inés se encuentra en Pocitos.,El salón de té Doña Inés se encuentra en, Pocitos,Pocitos,una,4,"[221, 48, 773, 348]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.00302251137077334, ""nll"": 5.801667213439941}, {""position"": 1, ""token_id"": 48, ""token"": ""P"", ""probability"": 0.0011746319404010728, ""nll"": 6.746800422668457}, {""position"": 2, ""token_id"": 773, ""token"": ""oci"", ""probability"": 3.7522943377670584e-06, ""nll"": 12.493143081665039}, {""position"": 3, ""token_id"": 348, ""token"": ""tos"", ""probability"": 0.002723158268789653, ""nll"": 5.905962944030762}]",30.9475736618042,7.73689341545105,3.6277682067194117e-14,0.00043642526329632105,2291.343063980755
spanishLLM,709,564,train,El tomate favorito de Hugo Soca es el carnoso corazón de buey.,El tomate favorito de Hugo Soca es el carnoso corazón de, buey,buey,oso?,3,"[330, 353, 89]","[{""position"": 0, ""token_id"": 330, ""token"": ""Ġb"", ""probability"": 0.002162241138360273, ""nll"": 6.13661003112793}, {""position"": 1, ""token_id"": 353, ""token"": ""ue"", ""probability"": 0.14120473139919412, ""nll"": 1.9575444459915161}, {""position"": 2, ""token_id"": 89, ""token"": ""y"", ""probability"": 0.6204659316805956, ""nll"": 0.47728458046913147}]",8.571439057588577,2.8571463525295258,0.00018943983872601845,0.05743241851875647,17.41176892408626
spanishLLM,710,565,train,Hugo Soca recorrerá el Mercado Ferrando en su programa de televisión Recomiendo de Canal 4.,Hugo Soca recorrerá el Mercado Ferrando en su programa de televisión Recomiendo de Canal, 4,4,"í,",1,[643],"[{""position"": 0, ""token_id"": 643, ""token"": ""Ġ4"", ""probability"": 5.885000908124421e-05, ""nll"": 9.740518569946289}]",9.740518569946289,9.740518569946289,5.885000908124421e-05,5.885000908124421e-05,16992.350818832838
spanishLLM,711,569,train,La lista de precios publicada por el Área de Defensa del Consumidor del Ministerio de Economía y Finanzas (MEF) incluye productos de cuidado personal.,La lista de precios publicada por el Área de Defensa del Consumidor del Ministerio de Economía y Finanzas (MEF) incluye productos de cuidado, personal,personal,de,1,[1229],"[{""position"": 0, ""token_id"": 1229, ""token"": ""Ġpersonal"", ""probability"": 0.004503159416185712, ""nll"": 5.402976036071777}]",5.402976036071777,5.402976036071777,0.004503159416185712,0.004503159416185712,222.06631113384495
spanishLLM,712,57,train,El tapabocas debía cambiarse cuando estaba húmedo o cada cuatro horas.,El tapabocas debía cambiarse cuando estaba húmedo o cada cuatro, horas,horas,horas,1,[1695],"[{""position"": 0, ""token_id"": 1695, ""token"": ""Ġhoras"", ""probability"": 0.2717532654040045, ""nll"": 1.3028607368469238}]",1.3028607368469238,1.3028607368469238,0.2717532654040045,0.2717532654040045,3.6798085885493985
spanishLLM,713,58,train,"En Uruguay, según las indicaciones del Ministerio de Salud Pública, las personas que tengan un diagnóstico de covid-19 o que sospechen que pueden tener la enfermedad tienen que hacer cuarentena obligatoria y no pueden salir de su casa.","En Uruguay, según las indicaciones del Ministerio de Salud Pública, las personas que tengan un diagnóstico de covid-19 o que sospechen que pueden tener la enfermedad tienen que hacer cuarentena obligatoria y no pueden salir de su", casa,casa,nivelar,1,[1565],"[{""position"": 0, ""token_id"": 1565, ""token"": ""Ġcasa"", ""probability"": 0.0002665237431178619, ""nll"": 8.230047225952148}]",8.230047225952148,8.230047225952148,0.0002665237431178619,0.0002665237431178619,3752.0109401952263
spanishLLM,714,588,train,El estudio de la Cámara de Comercio y Servicios del Uruguay sobre los impactos económicos de la pandemia del Covid-19 consideró 629 empresas.,El estudio de la Cámara de Comercio y Servicios del Uruguay sobre los impactos económicos de la pandemia del Covid-19 consideró 629, empresas,empresas,",",1,[1521],"[{""position"": 0, ""token_id"": 1521, ""token"": ""Ġempresas"", ""probability"": 5.5596942193697785e-05, ""nll"": 9.797382354736328}]",9.797382354736328,9.797382354736328,5.5596942193697785e-05,5.5596942193697785e-05,17986.600711169245
spanishLLM,715,59,train,"En cuanto a cantidad, los tipos de coronavirus que afectan a los humanos son siete.","En cuanto a cantidad, los tipos de coronavirus que afectan a los humanos son", siete,siete,los,1,[4691],"[{""position"": 0, ""token_id"": 4691, ""token"": ""Ġsiete"", ""probability"": 7.001446456898698e-05, ""nll"": 9.566808700561523}]",9.566808700561523,9.566808700561523,7.001446456898698e-05,7.001446456898698e-05,14282.762942715579
spanishLLM,716,590,train,"Según el autor José Stagnaro, en el contexto de la pandemia de coronavirus, el miedo a la enfermedad se parece al miedo a la inseguridad.","Según el autor José Stagnaro, en el contexto de la pandemia de coronavirus, el miedo a la enfermedad se parece al miedo a la", inseguridad,inseguridad,"enfermedad,",2,"[314, 9109]","[{""position"": 0, ""token_id"": 314, ""token"": ""Ġin"", ""probability"": 0.009170745501446087, ""nll"": 4.691736698150635}, {""position"": 1, ""token_id"": 9109, ""token"": ""seguridad"", ""probability"": 0.4453950914471678, ""nll"": 0.8087935447692871}]",5.500530242919922,2.750265121459961,0.004084605031255283,0.06391091480533886,15.646779631395042
spanishLLM,717,593,train,"Nuestros mejores recursos para hacer frente al miedo son creer en soluciones solidarias, en la vida pública, en la política y, finalmente, en cierta esperanza en un mundo mejor.","Nuestros mejores recursos para hacer frente al miedo son creer en soluciones solidarias, en la vida pública, en la política y, finalmente, en cierta esperanza en un mundo", mejor,mejor,de,1,[993],"[{""position"": 0, ""token_id"": 993, ""token"": ""Ġmejor"", ""probability"": 0.017776580839588947, ""nll"": 4.029873371124268}]",4.029873371124268,4.029873371124268,0.017776580839588947,0.017776580839588947,56.253787442238156
spanishLLM,718,594,train,Daniel Salinas fue ministro de Salud Pública.,Daniel Salinas fue ministro de Salud, Pública,Pública,í!,3,"[221, 48, 1590]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.029633661051861358, ""nll"": 3.5188443660736084}, {""position"": 1, ""token_id"": 48, ""token"": ""P"", ""probability"": 0.00027013441720505636, ""nll"": 8.216590881347656}, {""position"": 2, ""token_id"": 1590, ""token"": ""Ãºblica"", ""probability"": 3.487632043761597e-07, ""nll"": 14.86887264251709}]",26.604307889938354,8.868102629979452,2.7918744775451665e-12,0.00014080950210454955,7101.793451819116
spanishLLM,719,595,train,"El ministro de Salud, Daniel Salinas, criticó la Marcha por la Diversidad debido a la violación de las recomendaciones sanitarias durante el evento.","El ministro de Salud, Daniel Salinas, criticó la Marcha por la Diversidad debido a la violación de las recomendaciones sanitarias durante el", evento,evento,embarazo,1,[7806],"[{""position"": 0, ""token_id"": 7806, ""token"": ""Ġevento"", ""probability"": 0.0002482976476101434, ""nll"": 8.300882339477539}]",8.300882339477539,8.300882339477539,0.0002482976476101434,0.0002482976476101434,4027.4243820872516
spanishLLM,720,597,train,La doctora Karina Rando fue la Directora general de Coordinación del Ministerio de Salud Pública.,La doctora Karina Rando fue la Directora general de Coordinación del Ministerio de Salud, Pública,Pública,arina,3,"[221, 48, 1590]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.010599485005471697, ""nll"": 4.546949863433838}, {""position"": 1, ""token_id"": 48, ""token"": ""P"", ""probability"": 6.047605437099196e-06, ""nll"": 12.015848159790039}, {""position"": 2, ""token_id"": 1590, ""token"": ""Ãºblica"", ""probability"": 2.665594317876598e-07, ""nll"": 15.13766860961914}]",31.700466632843018,10.566822210947672,1.7086860256276807e-14,2.5756534116484228e-05,38825.099505915205
spanishLLM,721,598,train,"El ministro de Salud, Daniel Salinas, se expresó el 26 de septiembre de 2020 sobre la multitudinaria Marcha por la Diversidad a través de su cuenta de Twitter.","El ministro de Salud, Daniel Salinas, se expresó el 26 de septiembre de 2020 sobre la multitudinaria Marcha por la Diversidad a través de su cuenta de", Twitter,Twitter,su,3,"[221, 52, 11617]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.05646467688681248, ""nll"": 2.8741400241851807}, {""position"": 1, ""token_id"": 52, ""token"": ""T"", ""probability"": 0.0021616380658795757, ""nll"": 6.1368889808654785}, {""position"": 2, ""token_id"": 11617, ""token"": ""witter"", ""probability"": 6.104749198976247e-07, ""nll"": 14.309028625488281}]",23.32005763053894,7.77335254351298,7.451224582663949e-11,0.00042080014855412173,2376.4250165690796
spanishLLM,722,599,train,La Marcha por la Diversidad en Uruguay se celebró el viernes 25 de septiembre de 2020 por la tarde.,La Marcha por la Diversidad en Uruguay se celebró el viernes 25 de septiembre de 2020 por la, tarde,tarde,comisión,1,[2586],"[{""position"": 0, ""token_id"": 2586, ""token"": ""Ġtarde"", ""probability"": 0.035193041506105305, ""nll"": 3.346906900405884}]",3.346906900405884,3.346906900405884,0.035193041506105305,0.035193041506105305,28.41470805603771
spanishLLM,723,6,train,"Las elecciones en Bolivia, previstas para el 3 de mayo, fueron aplazadas por el Tribunal Supremo Electoral debido a la pandemia de coronavirus, y aún no se ha fijado una nueva fecha.","Las elecciones en Bolivia, previstas para el 3 de mayo, fueron aplazadas por el Tribunal Supremo Electoral debido a la pandemia de coronavirus, y aún no se ha fijado una nueva", fecha,fecha,฀el,1,[1684],"[{""position"": 0, ""token_id"": 1684, ""token"": ""Ġfecha"", ""probability"": 0.00030898400962592267, ""nll"": 8.082221031188965}]",8.082221031188965,8.082221031188965,0.00030898400962592267,0.00030898400962592267,3236.4134351504754
spanishLLM,724,60,train,El Covid-19 se descubrió en diciembre de 2019.,El Covid-19 se descubrió en diciembre de, 2019,2019,"1994,",2,"[1196, 25]","[{""position"": 0, ""token_id"": 1196, ""token"": ""Ġ201"", ""probability"": 0.0010396187155158531, ""nll"": 6.868901252746582}, {""position"": 1, ""token_id"": 25, ""token"": ""9"", ""probability"": 0.16821891853261547, ""nll"": 1.7824890613555908}]",8.651390314102173,4.325695157051086,0.0001748835360103436,0.013224353897651999,75.6180610213064
spanishLLM,725,603,train,"Debido a la pandemia de coronavirus, además de la Copa América y la Eurocopa, se postergaron la Copa Libertadores y la Sudamericana.","Debido a la pandemia de coronavirus, además de la Copa América y la Eurocopa, se postergaron la Copa Libertadores y la", Sudamericana,Sudamericana,urocopa,4,"[221, 51, 787, 8427]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.6203705792413973, ""nll"": 0.4774382710456848}, {""position"": 1, ""token_id"": 51, ""token"": ""S"", ""probability"": 0.0017260587740904234, ""nll"": 6.36191463470459}, {""position"": 2, ""token_id"": 787, ""token"": ""ud"", ""probability"": 1.512350608447133e-05, ""nll"": 11.099260330200195}, {""position"": 3, ""token_id"": 8427, ""token"": ""americana"", ""probability"": 0.0001060530334074262, ""nll"": 9.151571273803711}]",27.09018450975418,6.772546127438545,1.7174430848136096e-12,0.0011447761910217237,873.5331917651872
spanishLLM,726,61,train,El COVID-19 se descubrió en la provincia china de Wuhan.,El COVID-19 se descubrió en la provincia china de, Wuhan,Wuhan,฀,4,"[221, 55, 85, 3336]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.20664907141615785, ""nll"": 1.5767332315444946}, {""position"": 1, ""token_id"": 55, ""token"": ""W"", ""probability"": 0.0018883410633935402, ""nll"": 6.272056579589844}, {""position"": 2, ""token_id"": 85, ""token"": ""u"", ""probability"": 5.943687977433276e-07, ""nll"": 14.335765838623047}, {""position"": 3, ""token_id"": 3336, ""token"": ""han"", ""probability"": 1.1389776761800558e-05, ""nll"": 11.382794380187988}]",33.56735002994537,8.391837507486343,2.641709815659181e-15,0.00022671031348963405,4410.9153421717765
spanishLLM,727,611,train,Guido Manini Ríos es senador y ex comandante en jefe del Ejército.,Guido Manini Ríos es senador y ex comandante en jefe del, Ejército,Ejército,ejército?,5,"[221, 37, 74, 781, 2737]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0038697221040998836, ""nll"": 5.554572582244873}, {""position"": 1, ""token_id"": 37, ""token"": ""E"", ""probability"": 0.0008589906985282773, ""nll"": 7.059752464294434}, {""position"": 2, ""token_id"": 74, ""token"": ""j"", ""probability"": 0.0005724360393274021, ""nll"": 7.465609550476074}, {""position"": 3, ""token_id"": 781, ""token"": ""Ã©r"", ""probability"": 0.0012366894495652204, ""nll"": 6.695317268371582}, {""position"": 4, ""token_id"": 2737, ""token"": ""cito"", ""probability"": 0.17068284526402128, ""nll"": 1.7679481506347656}]",28.54320001602173,5.708640003204346,4.0164811878390374e-13,0.003317180833880417,301.4608036397601
spanishLLM,728,615,train,"Las sesiones remotas en el Parlamento comenzaron el miércoles 11, en el marco de la pandemia de coronavirus.","Las sesiones remotas en el Parlamento comenzaron el miércoles 11, en el marco de la pandemia de", coronavirus,coronavirus,gripe,3,"[9505, 6338, 372]","[{""position"": 0, ""token_id"": 9505, ""token"": ""Ġcorona"", ""probability"": 1.5037079086467639e-06, ""nll"": 13.407576560974121}, {""position"": 1, ""token_id"": 6338, ""token"": ""vir"", ""probability"": 0.00022229341159606347, ""nll"": 8.41151237487793}, {""position"": 2, ""token_id"": 372, ""token"": ""us"", ""probability"": 0.3493121710175651, ""nll"": 1.0517892837524414}]",22.870878219604492,7.623626073201497,1.167626096546447e-10,0.0004887663115523247,2045.967523465343
spanishLLM,729,62,train,El nombre completo del covid es SARS-CoV-2.,El nombre completo del covid es, SARS-CoV-2,SARS-CoV-2,un,11,"[221, 51, 33, 50, 51, 13, 35, 79, 54, 13, 18]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0006709121404053113, ""nll"": 7.306872367858887}, {""position"": 1, ""token_id"": 51, ""token"": ""S"", ""probability"": 5.477551319025254e-05, ""nll"": 9.812267303466797}, {""position"": 2, ""token_id"": 33, ""token"": ""A"", ""probability"": 1.1481001198277495e-07, ""nll"": 15.979987144470215}, {""position"": 3, ""token_id"": 50, ""token"": ""R"", ""probability"": 8.351554688122253e-08, ""nll"": 16.298233032226562}, {""position"": 4, ""token_id"": 51, ""token"": ""S"", ""probability"": 1.0918439780001131e-07, ""nll"": 16.030227661132812}, {""position"": 5, ""token_id"": 13, ""token"": ""-"", ""probability"": 0.0021686905944815283, ""nll"": 6.133631706237793}, {""position"": 6, ""token_id"": 35, ""token"": ""C"", ""probability"": 3.3874205759840064e-06, ""nll"": 12.595441818237305}, {""position"": 7, ""token_id"": 79, ""token"": ""o"", ""probability"": 3.394112797690806e-05, ""nll"": 10.29088306427002}, {""position"": 8, ""token_id"": 54, ""token"": ""V"", ""probability"": 5.425450201126612e-06, ""nll"": 12.124409675598145}, {""position"": 9, ""token_id"": 13, ""token"": ""-"", ""probability"": 0.00156553451627005, ""nll"": 6.459527969360352}, {""position"": 10, ""token_id"": 18, ""token"": ""2"", ""probability"": 9.096770293721931e-05, ""nll"": 9.30500602722168}]",122.33648777008057,11.121498888189143,7.412051462990181e-54,1.4790893240217817e-05,67609.16895004737
spanishLLM,730,620,train,La Comisión Especial de Población y Desarrollo se encarga de analizar el accionar del Ministerio de Desarrollo Social.,La Comisión Especial de Población y Desarrollo se encarga de analizar el accionar del Ministerio de Desarrollo, Social,Social,฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de฀de,4,"[221, 51, 79, 544]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.015371772641023263, ""nll"": 4.175222396850586}, {""position"": 1, ""token_id"": 51, ""token"": ""S"", ""probability"": 0.0019861548290234263, ""nll"": 6.221554756164551}, {""position"": 2, ""token_id"": 79, ""token"": ""o"", ""probability"": 0.0002594826599193662, ""nll"": 8.256820678710938}, {""position"": 3, ""token_id"": 544, ""token"": ""cial"", ""probability"": 0.00799337970462969, ""nll"": 4.829141616821289}]",23.482739448547363,5.870684862136841,6.332509318239103e-11,0.0028209407168154834,354.4916750781224
spanishLLM,731,621,train,Los beneficiarios de las canastas de alimentos de la iniciativa @CanastasUy durante la emergencia por coronavirus son las alcaldías de localidades vulnerables.,Los beneficiarios de las canastas de alimentos de la iniciativa @CanastasUy durante la emergencia por coronavirus son las alcaldías de localidades, vulnerables,vulnerables,de,1,[9181],"[{""position"": 0, ""token_id"": 9181, ""token"": ""Ġvulnerables"", ""probability"": 0.0025490453519408014, ""nll"": 5.972036361694336}]",5.972036361694336,5.972036361694336,0.0025490453519408014,0.0025490453519408014,392.3037301939788
spanishLLM,732,63,train,"El nombre de la enfermedad covid-19, causada por el nuevo coronavirus SARS-CoV-2, fue dado a conocer por la Organización Mundial de la Salud (OMS) el 11 de febrero.","El nombre de la enfermedad covid-19, causada por el nuevo coronavirus SARS-CoV-2, fue dado a conocer por la Organización Mundial de la Salud (OMS) el 11 de", febrero,febrero,฀en฀en฀en฀en฀en฀,1,[2386],"[{""position"": 0, ""token_id"": 2386, ""token"": ""Ġfebrero"", ""probability"": 1.598518762875906e-05, ""nll"": 11.043848037719727}]",11.043848037719727,11.043848037719727,1.598518762875906e-05,1.598518762875906e-05,62557.914440797256
spanishLLM,733,633,train,El 08004141 es el número de teléfono de Inmujeres.,El 08004141 es el número de teléfono de, Inmujeres,Inmujeres,la,5,"[221, 41, 78, 13133, 266]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.000780319196961665, ""nll"": 7.1558074951171875}, {""position"": 1, ""token_id"": 41, ""token"": ""I"", ""probability"": 5.021194256233538e-05, ""nll"": 9.89925765991211}, {""position"": 2, ""token_id"": 78, ""token"": ""n"", ""probability"": 3.3151562769576344e-05, ""nll"": 10.314420700073242}, {""position"": 3, ""token_id"": 13133, ""token"": ""mujer"", ""probability"": 6.865996538598593e-06, ""nll"": 11.88892936706543}, {""position"": 4, ""token_id"": 266, ""token"": ""es"", ""probability"": 0.27299971421215496, ""nll"": 1.2982845306396484}]",40.55669975280762,8.111339950561524,2.4347203917356153e-18,0.00030011646242394295,3332.0398085574034
spanishLLM,734,634,train,Álvaro Delgado fue prosecretario de la Presidencia de Uruguay.,Álvaro Delgado fue prosecretario de la Presidencia de, Uruguay,Uruguay,la,4,"[221, 53, 4562, 6143]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.03548710621891645, ""nll"": 3.33858585357666}, {""position"": 1, ""token_id"": 53, ""token"": ""U"", ""probability"": 4.86207394439673e-05, ""nll"": 9.9314603805542}, {""position"": 2, ""token_id"": 4562, ""token"": ""ru"", ""probability"": 3.5948087391280385e-05, ""nll"": 10.233434677124023}, {""position"": 3, ""token_id"": 6143, ""token"": ""guay"", ""probability"": 3.129873165641622e-05, ""nll"": 10.371932983398438}]",33.87541389465332,8.46885347366333,1.9413090241698885e-15,0.0002099054275540386,4764.050228013077
spanishLLM,735,635,train,"En el marco de las medidas del gobierno uruguayo para combatir la violencia de género y doméstica durante la emergencia sanitaria, una persona que no está en condiciones de hablar puede mandar un correo electrónico a denuncia@minterior.gub.uy.","En el marco de las medidas del gobierno uruguayo para combatir la violencia de género y doméstica durante la emergencia sanitaria, una persona que no está en condiciones de hablar puede mandar un correo electrónico a", denuncia@minterior.gub.uy,denuncia@minterior.gub.uy,la,9,"[8542, 32, 510, 1420, 14, 486, 66, 14, 939]","[{""position"": 0, ""token_id"": 8542, ""token"": ""Ġdenuncia"", ""probability"": 1.9858440865629117e-05, ""nll"": 10.826881408691406}, {""position"": 1, ""token_id"": 32, ""token"": ""@"", ""probability"": 5.208715148025889e-06, ""nll"": 12.165177345275879}, {""position"": 2, ""token_id"": 510, ""token"": ""min"", ""probability"": 0.00012483534859247076, ""nll"": 8.98851490020752}, {""position"": 3, ""token_id"": 1420, ""token"": ""terior"", ""probability"": 1.8436109552304654e-05, ""nll"": 10.901199340820312}, {""position"": 4, ""token_id"": 14, ""token"": ""."", ""probability"": 0.07177725051246849, ""nll"": 2.634187698364258}, {""position"": 5, ""token_id"": 486, ""token"": ""gu"", ""probability"": 4.119438769495787e-06, ""nll"": 12.39979362487793}, {""position"": 6, ""token_id"": 66, ""token"": ""b"", ""probability"": 0.0015425454069759464, ""nll"": 6.474321365356445}, {""position"": 7, ""token_id"": 14, ""token"": ""."", ""probability"": 0.04409226414224747, ""nll"": 3.1214709281921387}, {""position"": 8, ""token_id"": 939, ""token"": ""uy"", ""probability"": 6.213280513385236e-07, ""nll"": 14.291406631469727}]",81.80295324325562,9.089217027028402,2.9746015716412388e-36,0.00011287641311340128,8859.246785201705
spanishLLM,736,636,train,Jorge Larrañaga fue ministro del Interior.,Jorge Larrañaga fue ministro del, Interior,Interior,"interior,",4,"[221, 41, 78, 1420]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.00019095736971542102, ""nll"": 8.563460350036621}, {""position"": 1, ""token_id"": 41, ""token"": ""I"", ""probability"": 0.0007189322896074182, ""nll"": 7.237743377685547}, {""position"": 2, ""token_id"": 78, ""token"": ""n"", ""probability"": 6.524354388170084e-05, ""nll"": 9.637383460998535}, {""position"": 3, ""token_id"": 1420, ""token"": ""terior"", ""probability"": 0.0005585890154579294, ""nll"": 7.490096569061279}]",32.92868375778198,8.232170939445496,5.003274695367996e-15,0.0002659583236552871,3759.9876035318835
